2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,resolved
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,processing
2019-09-13 14:20:40,zzz,detected
